codigo_puesto_unico,zona_codigo,puesto_codigo,nombre_puesto_dashboard,nombre_puesto_base,nombres_puesto_base_variantes,nombre_puesto_ideca,nombre_sitio,localidad_codigo,localidad,direccion,latitud,longitud,estado_geocodificacion,fuente_geografica,templo_principal,total_testigos,lideres_activos,beneficiarios_mesas_trabajo,referidos_activos_lideres,lideres_ref_0,lideres_ref_1_5,lideres_ref_6_9,lideres_ref_10_mas,pct_lideres_activos,pct_beneficiarios_mesas_trabajo,numero_puesto_ideca
160011908,19,08,Colegio Distrital La Acacia II - Sede A,LA ACACIA,LA ACACIA,Colegio Distrital La Acacia II - Sede A,La Acacia,19,Ciudad Bolívar,CLL 62 Sur # 19 B – 42,4.560672140999998,-74.14226652100001,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,CANDELARIA LA NUEVA,15,14,3,124,5,4,1,4,93.3,20.0,8
160011909,19,09,Colegio Distrital Tanque Laguna - Sede B,JERUSALEN (EL TANQUE),JERUSALEN (EL TANQUE),Colegio Distrital Tanque Laguna - Sede B,Jerusalén (El Tanque),19,Ciudad Bolívar,CLL 75 Sur # 46 B - 16,4.571907093999982,-74.16542993299998,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,CANDELARIA LA NUEVA,4,4,0,12,2,1,1,0,100.0,0.0,9
160011910,19,10,Colegio Distrital Santa Bárbara,JUAN PABLO II,JUAN PABLO II,Colegio Distrital Santa Bárbara,Juan Pablo II,19,Ciudad Bolívar,"CRA 18 P # 67 C - 21 Sur /
CRA 18 Q Bis B # 67 C - 21 Sur",4.555261992999988,-74.14786307700001,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,CANDELARIA LA NUEVA,5,3,1,16,1,0,1,1,60.0,20.0,10
160011911,19,11,Colegio Distrital Nicolas Gómez Dávila,SAN FRANCISCO,SAN FRANCISCO,Colegio Distrital Nicolas Gómez Dávila,San Francisco,19,Ciudad Bolívar,CLL 67 Sur # 20 D - 20,4.563622939000027,-74.14905784799998,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,CANDELARIA LA NUEVA,17,16,2,94,2,6,5,3,94.1,11.8,11
160011912,19,12,Colegio Distrital Rodrigo Lara Bonilla,CANDELARIA LA NUEVA,CANDELARIA LA NUEVA,Colegio Distrital Rodrigo Lara Bonilla,Candelaria La Nueva,19,Ciudad Bolívar,"DIAG 64 A Sur # 41 - 51 / 
CRA 43A # 66-51 Sur",4.571103852000022,-74.15287385200003,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,CANDELARIA LA NUEVA,35,32,4,171,6,15,3,8,91.4,11.4,12
160011913,19,13,Colegio Distrital Arborizadora Baja,ARBORIZADORA BAJA,ARBORIZADORA BAJA,Colegio Distrital Arborizadora Baja,Arborizadora Baja,19,Ciudad Bolívar,"CLL 59 I Sur # 44 A - 02 / 
CLL 59 Sur # 44 A - 09 ",4.575463316000025,-74.151524118,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,CANDELARIA LA NUEVA,26,19,1,109,5,7,3,4,73.1,3.8,13
160011914,19,14,Colegio Distrital El Ensueño,MADELENA,MADELENA,Colegio Distrital El Ensueño,Madelena,19,Ciudad Bolívar,TRV 70 D # 60 - 90 Sur,4.586369214000001,-74.15838841200002,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,CANDELARIA LA NUEVA,14,14,3,164,3,2,2,7,100.0,21.4,14
160011915,19,15,Colegio Distrital Ismael Perdomo,ISMAEL PERDOMO,ISMAEL PERDOMO,Colegio Distrital Ismael Perdomo,Ismael Perdomo,19,Ciudad Bolívar,CLL 64 Sur # 71 F - 18,4.587222699999984,-74.16541520099997,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,CANDELARIA LA NUEVA,12,10,6,53,1,5,2,2,83.3,50.0,15
160011917,19,17,Colegio Distrital José Celestino Mutis,MOCHUELO BAJO,MOCHUELO BAJO,Colegio Distrital José Celestino Mutis,Mochuelo Bajo,19,Ciudad Bolívar,El Clavel KM 10 Vía Quiba,4.510414233000006,-74.15202863899998,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,LUCERO BAJO,6,6,0,32,2,2,0,2,100.0,0.0,17
160011918,19,18,Colegio Distrital José Jaime Rojas,CORDILLERA,CORDILLERA,Colegio Distrital José Jaime Rojas,Cordillera,19,Ciudad Bolívar,"CRA 18 R # 77 - 16 Sur / 
CLL 77 A # 18 U - 91 Sur",4.539866761999974,-74.14964728000001,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,LUCERO BAJO,1,1,1,20,0,0,0,1,100.0,100.0,18
160011919,19,19,Colegio Distrital Ciudad Bolívar Argentina - Sede B,NUEVA ARGENTINA,NUEVA ARGENTINA,Colegio Distrital Ciudad Bolívar Argentina - Sede B,Nueva Argentina,19,Ciudad Bolívar,CLL 72 Sur # 47 B - 09,4.573266182999987,-74.16226333100002,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,CANDELARIA LA NUEVA,4,4,0,33,0,2,0,2,100.0,0.0,19
160011920,19,20,Colegio Distrital La Estancia San Isidro,LA ESTANCIA,LA ESTANCIA,Colegio Distrital La Estancia San Isidro,La Estancia,19,Ciudad Bolívar,"CLL 59 A Sur # 75 B - 75 
CRA 75 # 59 - 45 Sur",4.593077627000014,-74.17636492499997,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,BOSA LA ESTACION,22,22,6,91,7,9,3,3,100.0,27.3,20
160011921,19,21,Colegio Distrital Paraíso Mirador - Sede B,EL PARAISO,EL PARAISO,Colegio Distrital Paraíso Mirador - Sede B,El Paraíso,19,Ciudad Bolívar,CRA 27 B # 71 C - 12 Sur,4.552388764999989,-74.15899211599998,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,LUCERO BAJO,7,5,0,32,1,2,0,2,71.4,0.0,21
160011923,19,23,Colegio Distrital Paraíso Manuela Beltrán - Sede A,MANUELA BELTRAN,MANUELA BELTRAN,Colegio Distrital Paraíso Manuela Beltrán - Sede A,Manuela Beltrán,19,Ciudad Bolívar,"CRA 45 C # 69 D - 15 Sur /
CLL 69 D Sur # 45 B - 37 ",4.57256518600002,-74.15747735100001,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,CANDELARIA LA NUEVA,7,7,4,94,2,0,2,3,100.0,57.1,23
160011924,19,24,Colegio Distrital CEDIT Ciudad Bolívar,SIERRA MORENA,SIERRA MORENA,Colegio Distrital CEDIT Ciudad Bolívar,Sierra Morena,19,Ciudad Bolívar,CLL 70 Sur # 56 - 11,4.577678520999996,-74.16562389799998,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,CANDELARIA LA NUEVA,18,14,3,71,5,4,2,3,77.8,16.7,24
160011925,19,25,Colegio Distrital Antonio García,SOTAVENTO,SOTAVENTO,Colegio Distrital Antonio García,Sotavento,19,Ciudad Bolívar,CRA 17 F # 73 A - 31 Sur,4.544400307999979,-74.13939966599997,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,LUCERO BAJO,24,17,6,238,4,7,1,5,70.8,25.0,25
160011926,19,26,Colegio Distrital Sierra Morena -  Sede B,SANTO DOMINGO,SANTO DOMINGO,Colegio Distrital Sierra Morena -  Sede B,Santo Domingo,19,Ciudad Bolívar,"CLL 62 B Sur # 77 C - 11 / 
CLL 68 B Sur # 77 A - 07 ",4.578844444000026,-74.178939641,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,CANDELARIA LA NUEVA,4,3,2,7,1,2,0,0,75.0,50.0,26
160011927,19,27,Colegio Distrital Villa Mar - Sede A,VILLA GLORIA SUR,VILLA GLORIA SUR,Colegio Distrital Villa Mar - Sede A,Villa Gloria Sur,19,Ciudad Bolívar,CRA 18 M # 69 J - 25 Sur,4.5534594709999965,-74.15275059700002,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,CANDELARIA LA NUEVA,1,1,0,0,1,0,0,0,100.0,0.0,27
160011928,19,28,Colegio Distrital Cundinamarca,GALICIA,GALICIA,Colegio Distrital Cundinamarca,Galicia,19,Ciudad Bolívar,CLL 60 A Sur # 73 - 31,4.5909999119999725,-74.17067691900002,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,BOSA LA ESTACION,19,18,4,407,6,3,2,7,94.7,21.1,28
160011929,19,29,Colegio Distrital Gimnasio Sabio Caldas,COLEGIO DISTRITAL GIMNASIO SABIO CALDAS,COLEGIO DISTRITAL GIMNASIO SABIO CALDAS,Colegio Distrital Gimnasio Sabio Caldas,Arborizadora Alta,19,Ciudad Bolívar,"CRA 42 # 72 C - 24 Sur /
CRA 42 # 73 A - 10 Sur ",4.5678576270000235,-74.16372346700001,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,CANDELARIA LA NUEVA,33,33,9,224,13,5,4,11,100.0,27.3,29
160011930,19,30,Universidad ECCI Sede Sur,CASAVIANCA - UNIVERSIDAD ECCI,CASAVIANCA - UNIVERSIDAD ECCI,Universidad ECCI Sede Sur,Casavianca- Universidad ECCI Sede Sur,19,Ciudad Bolívar,"CLL 57 Z Sur # 75 D - 10 / 
CRA 76A Sur # 57 R - 10S",4.596277697000005,-74.18008042700001,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,BOSA LA ESTACION,1,1,1,0,1,0,0,0,100.0,100.0,30
160011931,19,31,Facultad Tecnológica Universidad Distrital,CASONA LIBERTADOR COL DIS MARIA CURREA M,CASONA LIBERTADOR COL DIS MARIA CURREA M,Facultad Tecnológica Universidad Distrital,Casona - Colegio Distrital Maria Currea Manrique,19,Ciudad Bolívar,CLL 58 D Sur # 51 - 10,4.581501275999983,-74.15309675499998,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,CANDELARIA LA NUEVA,38,36,4,287,3,16,5,12,94.7,10.5,31
160011932,19,32,Colegio Distrital Guillermo Ca# Isaza,MEISSEN,MEISSEN,Colegio Distrital Guillermo Ca# Isaza,Meissen,19,Ciudad Bolívar,"CRA 16 C # 62 - 35 Sur /
CRA 16 C # 62 - 81 Sur ",4.556714752999994,-74.13563345799997,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,CANDELARIA LA NUEVA,5,4,1,185,0,1,1,2,80.0,20.0,32
160011933,19,33,Colegio Distrital Sierra Morena -  Sede C (Divino Niño),POTOSI (LA LAGUNA),POTOSI (LA LAGUNA),Colegio Distrital Sierra Morena -  Sede C (Divino Niño),Potosí (La Laguna),19,Ciudad Bolívar,TRV 46 A # 79 D - 15 Sur,4.570871195999985,-74.16954199600002,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,CANDELARIA LA NUEVA,9,9,5,113,1,2,3,3,100.0,55.6,33
160011935,19,35,Colegio Distrital Estrella del Sur - Sede C,ESTRELLA DEL SUR,ESTRELLA DEL SUR,Colegio Distrital Estrella del Sur - Sede C,Estrella del Sur,19,Ciudad Bolívar,CLL 74 A Sur # 18 - 23,4.543099051000013,-74.14255463799998,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,LUCERO BAJO,3,3,1,11,1,1,1,0,100.0,33.3,35
160011936,19,36,Salón Comunal Nuevo Caracolí,CARACOLI,CARACOLI,Salón Comunal Nuevo Caracolí,Caracolí,19,Ciudad Bolívar,CLL 77 Sur # 73 C 18,4.57264018799998,-74.171151168,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,CANDELARIA LA NUEVA,2,2,1,17,0,0,1,1,100.0,50.0,36
160011938,19,38,Colegio Distrital República de Canadá,BRISAS DEL VOLADOR,BRISAS DEL VOLADOR,Colegio Distrital República de Canadá,Brisas del Volador,19,Ciudad Bolívar,CLL 76 Sur # 24 A - 11,4.541085582999983,-74.15459903700003,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,LUCERO BAJO,3,2,0,2,1,1,0,0,66.7,0.0,38
160011939,19,39,Comedor Comunitario,DIVINO NIÑO,DIVINO NIÑO,Comedor Comunitario,Divino Niño,19,Ciudad Bolívar,"CLL 78 C Sur # 16 - 29 /
CLL 78 C Sur # 16 P - 29",4.537809185000015,-74.13810351699999,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,LUCERO BAJO,4,3,1,15,0,1,2,0,75.0,25.0,39
160011940,19,40,Casa Grande - Col Dist Agudelo Restrepo,CASA GRANDE - COL DIST AGUDELO RESTREPO,CASA GRANDE - COL DIST AGUDELO RESTREPO,Casa Grande - Col Dist Agudelo Restrepo,Casa Grande - Colegio Distrital Agudelo Restrepo,19,Ciudad Bolívar,"CLL 68 D Bis A Sur # 63 - 34 / 
CLL 68 D Bis A Sur # 63 - 35",4.581181990000005,-74.16048694800003,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,CANDELARIA LA NUEVA,12,11,6,95,0,4,2,5,91.7,50.0,40
160011941,19,41,Colegio Rómulo Gallego Sede B (Villas del Diamante),MONTREAL,MONTREAL,Colegio Rómulo Gallego Sede B (Villas del Diamante),Montreal,19,Ciudad Bolívar,CRA 17 B # 64 B - 45 Sur,4.553398000000016,-74.13828899999999,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,LUCERO BAJO,4,2,0,2,1,1,0,0,50.0,0.0,41
160011942,19,42,Colegio Distrital Unión Europea Sede A,UNION EUROPEA,UNION EUROPEA,Colegio Distrital Unión Europea Sede A,Unión Europea,19,Ciudad Bolívar,"CRA 18 M # 63 D - 09 Sur / 
CRA 18 M # 63 D -15 Sur",4.555916853999975,-74.14190997600002,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,LUCERO BAJO,6,5,3,60,2,0,0,3,83.3,50.0,42
160011943,19,43,Colegio Distrital San Francisco Sede B,SAN FRANCISCO SEDE B,SAN FRANCISCO SEDE B,Colegio Distrital San Francisco Sede B,San Francisco Sede B,19,Ciudad Bolívar,"CRA 20 C # 67 - 00 Sur / 
CLL 67 Sur # 20 A - 51 ",4.562514261999979,-74.14975263100001,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,CANDELARIA LA NUEVA,1,1,0,3,0,1,0,0,100.0,0.0,43
160011944,19,44,Colegio Distrital San Francisco Sede A,SAN FRANCISCO SEDE A,SAN FRANCISCO SEDE A,Colegio Distrital San Francisco Sede A,San Francisco Sede A,19,Ciudad Bolívar,CRA 22 # 64 - 29 Sur,4.566305,-74.14712700000001,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,CANDELARIA LA NUEVA,18,17,3,80,4,7,2,4,94.4,16.7,44
160011945,19,45,Vía pública al costado del Colegio Distrital Rodrigo Lara Bonilla Sede B (José Celesti# Mutis),JOSE CELESTINO MUTIS,JOSE CELESTINO MUTIS,Vía pública al costado del Colegio Distrital Rodrigo Lara Bonilla Sede B (José Celesti# Mutis),José Celestino Mutis,19,Ciudad Bolívar,CRA 29 entre Calles 64 y 64 C Sur,4.568745078000006,-74.149977406,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,CANDELARIA LA NUEVA,14,14,2,87,6,1,2,5,100.0,14.3,45
160011946,19,46,Colegio Distrital María Mercedes Carranza,BONAVISTA,BONAVISTA,Colegio Distrital María Mercedes Carranza,Bonavista,19,Ciudad Bolívar,TRV 70 G # 65 - 02 Sur,4.58689099999998,-74.16333300000002,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,CANDELARIA LA NUEVA,14,13,3,53,5,3,3,2,92.9,21.4,46
160011948,19,48,Colegio Distrital Paraíso Mirador,EL MIRADOR CIUDAD BOLIVAR,EL MIRADOR CIUDAD BOLIVAR,Colegio Distrital Paraíso Mirador,El Mirador,19,Ciudad Bolívar,CRA 27 L # 71 H - 46 Sur,4.551558049999983,-74.16189115399999,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,LUCERO BAJO,8,7,1,50,2,3,1,1,87.5,12.5,48
160011949,19,49,Colegio Distrital Estrella del Sur Sede B,LAS QUINTAS,LAS QUINTAS,Colegio Distrital Estrella del Sur Sede B,Las Quintas,19,Ciudad Bolívar,CLL 75 Sur # 18 B - 45,4.542262439000012,-74.14440778300002,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,LUCERO BAJO,7,5,0,9,4,0,1,0,71.4,0.0,49
160011950,19,50,Colegio Distrital Fanny Mikey,COLEGIO FANNY MIKEY,COLEGIO FANNY MIKEY,Colegio Distrital Fanny Mikey,Colegio Fanny Mikey,19,Ciudad Bolívar,"CRA 18 # 70 A - 05 Sur / 
CRA 18N # 70 A - 51 Sur",4.549826462999988,-74.15253320900001,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,CANDELARIA LA NUEVA,1,1,0,10,0,0,0,1,100.0,0.0,50
160011951,19,51,Colegio Distrital Santa Barbara Sur,MARANDU,MARANDU,Colegio Distrital Santa Barbara Sur,Marandú,19,Ciudad Bolívar,CRA 18 U # 65 - 01 SUR,4.557569220000005,-74.14606568099998,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,CANDELARIA LA NUEVA,2,2,0,24,1,0,0,1,100.0,0.0,51
160011952,19,52,Col Dist Arborizadora Alta Sede A,COL DIST ARBORIZADORA ALTA SEDE A,COL DIST ARBORIZADORA ALTA SEDE A,Col Dist Arborizadora Alta Sede A,Col Dist Arborizadora Alta Sede A,19,Ciudad Bolívar,"CRA 43 # 70A - 50 Sur / 
CRA 42 # 70A - 70 Sur",4.5684596070000225,-74.16021963999998,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,CANDELARIA LA NUEVA,6,6,0,19,2,3,1,0,100.0,0.0,52
160011953,19,53,Centro de Desarrollo Educativo IDIPRON,BALMORAL,BALMORAL,Centro de Desarrollo Educativo IDIPRON,Balmoral,19,Ciudad Bolívar,"CRA 70C # 60 B - 05 Sur / 
AV CRA 70C # 60 B - 05 Sur",4.591654939000023,-74.16167387500002,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,CANDELARIA LA NUEVA,4,4,2,26,1,1,1,1,100.0,50.0,53
160011954,19,54,Liceo Contadora,LA CORUÑA - LICEO CONTADORA,LA CORUÑA - LICEO CONTADORA,Liceo Contadora,La Coruña - Liceo Contadora,19,Ciudad Bolívar,"CLL 59 Sur # 45 D - 15 / 
CLL 59 C Sur # 45 D - 15",4.575745021999978,-74.15352522799998,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,CANDELARIA LA NUEVA,8,8,0,23,3,2,3,0,100.0,0.0,54
160011955,19,55,Colegio Distrital Sierra Morena Sede A,TANQUE-SIERRA MORENA,TANQUE-SIERRA MORENA,Colegio Distrital Sierra Morena Sede A,Tanque - Sierra Morena,19,Ciudad Bolívar,"CLL 77 Sur # 65 - 01 / 
CLL 75 C Sur # 71 - 03",4.574785834000011,-74.169576845,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,CANDELARIA LA NUEVA,3,2,0,25,0,0,0,2,66.7,0.0,55
160011956,19,56,Colegio Cerro del Sur,ICES LAS BRISAS,ICES LAS BRISAS,Colegio Cerro del Sur,ICES Las Brisas,19,Ciudad Bolívar,CLL 81 Sur # 42 - 09,4.5682414780000045,-74.171090822,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,CANDELARIA LA NUEVA,4,4,0,35,1,0,2,1,100.0,0.0,56
160011957,19,57,Colegio Compartir San Isidro,ALTOS DE LA ESTANCIA,ALTOS DE LA ESTANCIA,Colegio Compartir San Isidro,Altos de La Estancia,19,Ciudad Bolívar,CRA 77 C # 59 A - 15 Sur,4.591730873000017,-74.181927067,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,BOSA LA ESTACION,2,1,1,12,0,0,0,1,50.0,50.0,57
160011958,19,58,Salón Comunal Los Sauces,SALON COMUNAL LOS SAUCES,SALON COMUNAL LOS SAUCES,Salón Comunal Los Sauces,Salón Comunal Los Sauces,19,Ciudad Bolívar,CRA 19 F # 68 F 34 Sur,4.560097912000003,-74.15083912400002,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,KENNEDY CLASS ROMA,2,1,0,5,0,1,0,0,50.0,0.0,58
160011959,19,59,Centro Comercial Gran Plaza El Ensueño,GRAN PLAZA EL ENSUEÑO,GRAN PLAZA EL ENSUEÑO,Centro Comercial Gran Plaza El Ensueño,Gran Plaza El Ensueño,19,Ciudad Bolívar,"CRA 51 # 59 C - 93 Sur
/ CLL 59 Sur # 51 - 21",4.581217552999988,-74.15675720799999,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,CANDELARIA LA NUEVA,33,32,8,257,8,8,4,12,97.0,24.2,59
160011960,19,60,Conjunto Residencial Casa Linda Del Tunal Unidad 2,CASA LINDA TUNAL UNIDAD 2,CASA LINDA TUNAL UNIDAD 2,Conjunto Residencial Casa Linda Del Tunal Unidad 2,Casa Linda Tunal Unidad 2,19,Ciudad Bolívar,CLL 60 Sur # 22 B - 55,4.569139026000016,-74.14470500200002,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,CANDELARIA LA NUEVA,6,6,3,43,2,0,1,3,100.0,50.0,60
160011961,19,61,Salón Comunal Arborizadora Baja,ARBORIZADORA BAJA SALON COMUNAL,ARBORIZADORA BAJA SALON COMUNAL,Salón Comunal Arborizadora Baja,Arborizadora Baja Salón Comunal,19,Ciudad Bolívar,CLL 59 A Sur # 42 - 20,4.574008096,-74.15135665700001,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,CANDELARIA LA NUEVA,13,11,2,125,3,3,0,5,84.6,15.4,61
160011962,19,62,Salón Comunal Sierra Morena I,SALON COMUNAL SIERRA MORENA I,SALON COMUNAL SIERRA MORENA I,Salón Comunal Sierra Morena I,Salón Comunal Sierra Morena I,19,Ciudad Bolívar,CRA 73 D # 69 B - 04 Sur,4.581285367000021,-74.16745589099997,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,CANDELARIA LA NUEVA,3,2,2,89,0,0,0,2,66.7,66.7,62
160011963,19,63,Polideportivo La Estancia,POLIDEPORTIVO LA ESTANCIA,POLIDEPORTIVO LA ESTANCIA,Polideportivo La Estancia,Polideportivo La Estancia,19,Ciudad Bolívar,"CLL 59 Sur # 74 - 19 / 
CLL 59 Sur # 74C - 06",4.592812708999986,-74.173729901,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,BOSA LA ESTACION,8,8,5,51,3,2,1,2,100.0,62.5,63
160011964,19,64,Colegio Distrital Calasanz (Buenavista),CALASANZ BUENAVISTA,CALASANZ BUENAVISTA,Colegio Distrital Calasanz (Buenavista),Calasanz (Buenavista),19,Ciudad Bolívar,"CRA 17 F #77 - 75 Sur/
CRA 17 F #77A - 11 Sur",4.5403137239999865,-74.13948629599997,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,LUCERO BAJO,4,3,0,9,1,1,1,0,75.0,0.0,64
160011965,19,65,Salón Comunal San Francisco I Sector,SALON COMUNAL SAN  FRANCISCO I SECTOR,SALON COMUNAL SAN  FRANCISCO I SECTOR,Salón Comunal San Francisco I Sector,Salón Comunal San Francisco I Sector,19,Ciudad Bolívar,CRA 20 D # 63 - 11 Sur,4.564640861999976,-74.14515809900001,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,CANDELARIA LA NUEVA,1,0,0,0,0,0,0,0,0.0,0.0,65
160011966,19,66,Casa de la Cultura Ciudad Bolívar,CASA DE LA CULTURA CIUDAD BOLIVAR,CASA DE LA CULTURA CIUDAD BOLIVAR,Casa de la Cultura Ciudad Bolívar,Casa de la Cultura Ciudad Bolívar,19,Ciudad Bolívar,"CRA 38 # 59 B - 43 Sur / 
CL 59B Bis Sur # 38 - 05",4.572982840000009,-74.15093495399998,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,CANDELARIA LA NUEVA,6,4,0,10,1,2,1,0,66.7,0.0,66
160011967,19,67,Colegio Distrital Ciudad Bolívar Argentina,COLEGIO CIUDAD BOLIVAR ARGENTINA IED,COLEGIO CIUDAD BOLIVAR ARGENTINA IED,Colegio Distrital Ciudad Bolívar Argentina,Colegio Ciudad Bolívar Argentina IED,19,Ciudad Bolívar,"CLL 70 Sur # 54 - 12 /
CLL 70 Sur # 56 - 45",4.578241588000026,-74.165003501,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,CANDELARIA LA NUEVA,11,11,3,82,3,0,4,4,100.0,27.3,67
160011968,19,68,Colegio Distrital Rogelio Salmona,ROGELIO SALMONA,ROGELIO SALMONA,Colegio Distrital Rogelio Salmona,Rogelio Salmona,19,Ciudad Bolívar,CLL 59 Sur # 65 - 42,4.587342734999993,-74.154928477,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,CANDELARIA LA NUEVA,19,16,5,94,4,5,3,4,84.2,26.3,68
160011969,19,69,Jardín Infantil Lara Bonilla,JARDIN INFANTIL LARA BONILLA,JARDIN INFANTIL LARA BONILLA,Jardín Infantil Lara Bonilla,Jardín Infantil Lara Bonilla,19,Ciudad Bolívar,TRV 49 # 59 C - 15 Sur,4.578444767000008,-74.15479066,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,CANDELARIA LA NUEVA,8,8,2,76,1,5,0,2,100.0,25.0,69
160011970,19,70,Centro Comercial Paseo del Rio,CENTRO COMERCIAL PASEO DEL RIO,CENTRO COMERCIAL PASEO DEL RIO,Centro Comercial Paseo del Rio,Centro Comercial Paseo del Rio,19,Ciudad Bolívar,CRA 57 C Sur # 62 - 60,4.598633554999992,-74.15391862000001,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,CANDELARIA LA NUEVA,7,7,1,49,3,1,1,2,100.0,14.3,70
160011971,19,71,Jardín Infantil Candelaria La Nueva,JARDIN INFANTIL CANDELARIA LA NUEVA,JARDIN INFANTIL CANDELARIA LA NUEVA,Jardín Infantil Candelaria La Nueva,Jardín Infantil Candelaria La Nueva,19,Ciudad Bolívar,CRA 49 C Bis A  # 68 B - 07 Sur,4.578585154999985,-74.15760080400003,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,CANDELARIA LA NUEVA,6,5,0,49,1,1,0,3,83.3,0.0,71
160011974,19,74,Col Dist Paraíso Mirador Sede Casetas,COL DIST PARAISO MIRADOR SEDE CASETAS,COL DIST PARAISO MIRADOR SEDE CASETAS,Col Dist Paraíso Mirador Sede Casetas,Col Dist Paraíso Mirador Sede Casetas,19,Ciudad Bolívar,"CRA 27 Q #71 N - 02 Sur / 
CLL 71P S # 27P - 08",4.549688885000023,-74.163998741,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,CANDELARIA LA NUEVA,3,3,0,10,2,0,0,1,100.0,0.0,74
160011975,19,75,Universidad Minuto de Dios Sede Sur,UNIVERSIDAD MINUTO DE DIOS SEDE SUR,UNIVERSIDAD MINUTO DE DIOS SEDE SUR,Universidad Minuto de Dios Sede Sur,Universidad Minuto de Dios Sede Sur,19,Ciudad Bolívar,"CRA 72 # 57 R - 49 Sur / 
CRA 72 # 57 R - 41 Sur",4.593563188000019,-74.167381761,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,BOSA LA ESTACION,4,4,2,10,1,2,1,0,100.0,50.0,75
160011976,19,76,Salón Comunal La Estancia,SALON COMUNAL LA ESTANCIA,SALON COMUNAL LA ESTANCIA,Salón Comunal La Estancia,Salón Comunal La Estancia,19,Ciudad Bolívar,CLL 59 # 74 G 55 Sur,4.5930383689999985,-74.174784021,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,BOSA LA ESTACION,4,4,2,17,0,3,0,1,100.0,50.0,76
